Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-07-16 00:00:00-04:00,148.46904288245773,149.46051065229005,148.0121839792118,149.4313507080078,8479000,0.0,0.0
2025-07-17 00:00:00-04:00,149.73267239253965,151.39486329254126,149.57715764166278,151.26849365234375,8320000,0.0,0.0
2025-07-18 00:00:00-04:00,150.50219586228826,152.2540505817674,150.35539906838767,151.7940673828125,7337300,1.057,0.0
2025-07-21 00:00:00-04:00,151.76469592541798,152.61614712926362,151.5885248532318,151.7255401611328,6328400,0.0,0.0
2025-07-22 00:00:00-04:00,151.61789621928125,154.99435687922127,151.59831833558792,154.9454345703125,8187000,0.0,0.0
2025-07-23 00:00:00-04:00,154.84754654639278,155.49348224984857,154.31904826772953,154.90626525878906,4804800,0.0,0.0
2025-07-24 00:00:00-04:00,155.48370651317148,155.63051824722876,154.68119244781664,155.42498779296875,7027400,0.0,0.0
2025-07-25 00:00:00-04:00,153.98631325761204,155.06287286345747,153.67314178453415,154.9258575439453,5799900,0.0,0.0
2025-07-28 00:00:00-04:00,154.27013563856093,154.7203224175326,152.89996755133777,153.76121520996094,7885000,0.0,0.0
2025-07-29 00:00:00-04:00,155.26837677032339,155.26837677032339,151.53958912972797,153.27186584472656,11466100,0.0,0.0
2025-07-30 00:00:00-04:00,153.65354585182126,153.65354585182126,148.8090580616741,149.62136840820312,8162900,0.0,0.0
2025-07-31 00:00:00-04:00,148.5644093947727,148.7601434389033,146.71469505067046,147.26275634765625,11845400,0.0,0.0
2025-08-01 00:00:00-04:00,148.54483811957488,150.21839637848714,147.31170014649018,147.4389190673828,8594200,0.0,0.0
2025-08-04 00:00:00-04:00,147.04743055990627,148.23164605564276,146.82233717704855,147.5465545654297,7679400,0.0,0.0
2025-08-05 00:00:00-04:00,147.49762883750319,148.83842256255264,147.11594226953406,147.3018798828125,6670100,0.0,0.0
2025-08-06 00:00:00-04:00,147.64443641894132,150.20858663061105,147.008297070314,149.601806640625,7376200,0.0,0.0
2025-08-07 00:00:00-04:00,149.85624491942409,150.72727398660254,149.44519900459755,150.21836853027344,6719000,0.0,0.0
2025-08-08 00:00:00-04:00,149.51372813417484,150.5119761922033,149.31799409928004,150.23794555664062,5811000,0.0,0.0
2025-08-11 00:00:00-04:00,150.26731147693593,152.07788497926214,150.0422180736552,151.67662048339844,7331700,0.0,0.0
2025-08-12 00:00:00-04:00,151.7549118814028,152.22467655625786,151.02089804351374,151.78427124023438,6938000,0.0,0.0
2025-08-13 00:00:00-04:00,151.90172384870633,153.6633451155789,151.6472561603649,152.0974578857422,5812400,0.0,0.0
2025-08-14 00:00:00-04:00,151.34385377422552,151.40257248717472,150.00306005005726,150.46304321289062,6343700,0.0,0.0
2025-08-15 00:00:00-04:00,151.17748017109554,152.28339905123167,150.92302743534637,151.06982421875,7121700,0.0,0.0
2025-08-18 00:00:00-04:00,151.12855474339406,153.57526754833222,150.88388346290026,152.40084838867188,8274500,0.0,0.0
2025-08-19 00:00:00-04:00,152.41062476202555,155.31732067167744,152.35190604604057,155.02371215820312,7868100,0.0,0.0
2025-08-20 00:00:00-04:00,155.19989163142847,157.59766724294354,155.03351694929194,156.1100616455078,7840400,0.0,0.0
2025-08-21 00:00:00-04:00,154.56372863114285,155.66964755825543,153.82971481584852,155.3466796875,6417500,0.0,0.0
2025-08-22 00:00:00-04:00,155.9828215356498,157.2551001006948,154.9356214077657,155.28794860839844,5797300,0.0,0.0
2025-08-25 00:00:00-04:00,155.01393050563155,155.31732049357234,152.56721778540026,152.82167053222656,4692500,0.0,0.0
2025-08-26 00:00:00-04:00,152.59658582738962,153.3599590448602,152.0289466519666,152.64552307128906,6338000,0.0,0.0
2025-08-27 00:00:00-04:00,152.82167815410557,153.78080034042733,152.4693509074782,153.6144256591797,4551200,0.0,0.0
2025-08-28 00:00:00-04:00,153.6535673413081,153.66334881665304,151.72555641629046,152.33233642578125,5857400,0.0,0.0
2025-08-29 00:00:00-04:00,152.76295537841256,154.20162368613916,152.33233154024273,153.6927032470703,5318200,0.0,0.0
2025-09-02 00:00:00-04:00,154.0058754405069,155.47390297142167,153.6339703539397,154.62245178222656,6432800,0.0,0.0
2025-09-03 00:00:00-04:00,154.28969408819634,155.2585976758883,153.16421224004372,154.79861450195312,6592500,0.0,0.0
2025-09-04 00:00:00-04:00,155.14117300519342,156.34495154934362,154.44629998310094,155.79689025878906,6934900,0.0,0.0
2025-09-05 00:00:00-04:00,155.1705236211177,157.137675271058,155.0335083061997,156.60919189453125,6436200,0.0,0.0
2025-09-08 00:00:00-04:00,156.2079293133361,156.8538650629951,154.87691698080363,155.62071228027344,7178400,0.0,0.0
2025-09-09 00:00:00-04:00,155.22923843205615,156.46237623529723,154.82797397219434,156.06112670898438,4984900,0.0,0.0
2025-09-10 00:00:00-04:00,155.21945002404337,155.55219934653158,152.5672070511561,153.99609375,6205500,0.0,0.0
2025-09-11 00:00:00-04:00,154.35821803166013,155.95347955300494,154.03525015063974,155.2488250732422,5819500,0.0,0.0
2025-09-12 00:00:00-04:00,154.56372214966544,155.73815615172708,154.41692536618206,154.53436279296875,5957000,0.0,0.0
2025-09-15 00:00:00-04:00,154.51480493608133,155.1411627888325,152.87060623914135,153.4871826171875,5995000,0.0,0.0
2025-09-16 00:00:00-04:00,153.79057583731483,155.0139322108882,153.54590456260016,154.68118286132812,6559600,0.0,0.0
2025-09-17 00:00:00-04:00,155.05305668687828,158.22400144874192,155.05305668687828,156.91256713867188,6764200,0.0,0.0
2025-09-18 00:00:00-04:00,154.77904661120462,155.63051282513092,153.8101578945142,153.9667510986328,7651500,0.0,0.0
2025-09-19 00:00:00-04:00,154.25054717180527,154.26032864596417,152.64550433039255,152.71400451660156,17224800,0.0,0.0
2025-09-22 00:00:00-04:00,152.75316388507665,152.75316388507665,149.78774938817966,149.8073272705078,8712900,0.0,0.0
2025-09-23 00:00:00-04:00,149.93454247147426,150.02262053945424,147.75207905252998,149.2494659423828,8853400,0.0,0.0
2025-09-24 00:00:00-04:00,148.80906440699047,150.35538857352498,148.55459673725838,149.17117309570312,6483300,0.0,0.0
2025-09-25 00:00:00-04:00,149.96390301146852,150.60005724129255,148.54481270424327,148.90692138671875,7511400,0.0,0.0
2025-09-26 00:00:00-04:00,148.98521680489458,149.42562207834277,148.30014027580313,149.2494659423828,5721100,0.0,0.0
2025-09-29 00:00:00-04:00,149.17118152195687,150.44347514183943,148.55460512868348,150.2575225830078,8139700,0.0,0.0
2025-09-30 00:00:00-04:00,150.18901660551364,151.0894050730471,149.58222171056255,150.3749542236328,7762600,0.0,0.0
2025-10-01 00:00:00-04:00,150.42388315550411,150.60983569690188,148.18270105179772,149.9149627685547,7566000,0.0,0.0
2025-10-02 00:00:00-04:00,149.46478397245383,149.54308056949685,148.3980208381467,148.80906677246094,6892100,0.0,0.0
2025-10-03 00:00:00-04:00,148.76013438797045,150.15964690522725,148.76013438797045,149.02438354492188,5212600,0.0,0.0
2025-10-06 00:00:00-04:00,148.270788413019,149.07331734018973,147.19422886036295,147.2040252685547,6737000,0.0,0.0
2025-10-07 00:00:00-04:00,147.54656169532586,149.90519639268422,146.85170363054203,149.2886199951172,6844400,0.0,0.0
2025-10-08 00:00:00-04:00,149.53328757988405,149.53328757988405,147.4193391455907,147.47805786132812,5254700,0.0,0.0
2025-10-09 00:00:00-04:00,147.52698503268064,147.65420393024516,146.391706827416,147.37039184570312,6134500,0.0,0.0
2025-10-10 00:00:00-04:00,147.72273075948178,148.28057349868007,146.26448459056263,146.49937438964844,7374000,0.0,0.0
2025-10-13 00:00:00-04:00,145.824076793637,146.24490420956874,143.83734727764255,144.3462677001953,7511100,0.0,0.0
2025-10-14 00:00:00-04:00,144.4245614531163,146.0687451855944,143.9450003977024,145.9806671142578,8585300,0.0,0.0
2025-10-15 00:00:00-04:00,145.3640967963042,146.22534446356136,144.13095894563563,144.2777557373047,10003100,0.0,0.0
2025-10-16 00:00:00-04:00,144.85517996108314,147.19423681226363,144.76710188389367,146.4113006591797,8809700,0.0,0.0
2025-10-17 00:00:00-04:00,147.36061713670907,148.7894889662187,147.2235868916517,148.17291259765625,8612900,0.0,0.0
2025-10-20 00:00:00-04:00,148.35886940340424,149.1418204631398,148.07505729769414,148.7209930419922,5601300,0.0,0.0
2025-10-21 00:00:00-04:00,148.72099365201555,149.03416511706473,147.65421554864483,148.3882293701172,6013400,0.0,0.0
2025-10-22 00:00:00-04:00,148.0750609515624,150.18902438494732,147.57592198522028,148.95587158203125,6394400,0.0,0.0
2025-10-23 00:00:00-04:00,149.1026677703594,150.03241554641374,147.3703911151846,148.9656524658203,8205400,0.0,0.0
2025-10-24 00:00:00-04:00,154.13671657234877,155.1222454891489,149.33719555968506,150.28330993652344,11968500,1.057,0.0
2025-10-27 00:00:00-04:00,149.41605061362142,149.56387394676975,147.95747192063496,149.54417419433594,7775300,0.0,0.0
2025-10-28 00:00:00-04:00,148.9331374037572,150.95347485777054,148.44037290463098,149.1795196533203,5819300,0.0,0.0
2025-10-29 00:00:00-04:00,148.47979078198844,148.78530234128826,146.32148003986663,146.6171417236328,7405500,0.0,0.0
2025-10-30 00:00:00-04:00,147.30701174739386,148.61776704110622,147.17888817314298,147.41542053222656,6760700,0.0,0.0
2025-10-31 00:00:00-04:00,146.55801833970665,148.91343195389567,146.3806153070593,148.19398498535156,7930300,0.0,0.0
2025-11-03 00:00:00-05:00,147.92790809463196,148.04616676182263,145.631623732812,145.8780059814453,8946400,0.0,0.0
2025-11-04 00:00:00-05:00,146.4496127257825,147.33658279430247,144.13361360312197,145.04029846191406,9295400,0.0,0.0
2025-11-05 00:00:00-05:00,144.74462509442617,145.28666899838325,143.54227863036783,143.6802520751953,11199900,0.0,0.0
2025-11-06 00:00:00-05:00,143.76896810418373,144.55737923416314,142.3695187990984,144.01535034179688,10024500,0.0,0.0
2025-11-07 00:00:00-05:00,144.82347793672176,145.79915702262863,143.887228430557,144.85304260253906,8500100,0.0,0.0
2025-11-10 00:00:00-05:00,144.26172520024414,144.49824251194846,142.0048555978814,143.3944549560547,10208100,0.0,0.0
2025-11-11 00:00:00-05:00,143.8478058079964,146.49886593455332,143.56199400384676,146.3904571533203,7332500,0.0,0.0
2025-11-12 00:00:00-05:00,146.38061280628526,146.99163593923274,145.37536907306662,145.86813354492188,7851100,0.0,0.0
2025-11-13 00:00:00-05:00,146.03566543847782,146.84380635611657,145.50348644825976,145.81886291503906,7566800,0.0,0.0
2025-11-14 00:00:00-05:00,146.942364680746,147.21831156909852,145.47392120931636,145.53305053710938,9150800,0.0,0.0
2025-11-17 00:00:00-05:00,145.611902524575,145.83856997269334,142.91154778489712,143.7098388671875,9902300,0.0,0.0
2025-11-18 00:00:00-05:00,144.212447091072,145.2571053287713,143.4043061672803,144.86289978027344,10735200,0.0,0.0
2025-11-19 00:00:00-05:00,144.833335116035,145.40492864996358,143.74924730069924,144.86289978027344,6367000,0.0,0.0
2025-11-20 00:00:00-05:00,144.51795940169347,146.50873201935462,144.0153450690368,146.0455322265625,9021300,0.0,0.0
2025-11-21 00:00:00-05:00,146.2327861066487,149.30763152794248,146.1539419884132,148.73602294921875,12018000,0.0,0.0
2025-11-24 00:00:00-05:00,147.92790318934624,148.23341476144415,144.41940745324712,144.85304260253906,13846900,0.0,0.0
2025-11-25 00:00:00-05:00,145.1881195563709,146.49885971291667,145.0895606547165,146.3411865234375,10477700,0.0,0.0
2025-11-26 00:00:00-05:00,145.77943369126635,146.81424204817648,145.47392213706894,146.1046600341797,9238500,0.0,0.0
2025-11-28 00:00:00-05:00,145.6611849210701,146.55801989379296,145.05014673322594,146.01597595214844,4707200,0.0,0.0
2025-12-01 00:00:00-05:00,145.95684922596197,146.7354105102405,145.21770248451648,145.306396484375,8240700,0.0,0.0
2025-12-02 00:00:00-05:00,143.18749360323747,144.0744786752911,140.4477243429854,143.74925231933594,16376800,0.0,0.0
2025-12-03 00:00:00-05:00,143.80838354188865,146.14408235686736,143.74925421056946,144.5869598388672,9125300,0.0,0.0
2025-12-04 00:00:00-05:00,144.54754086593837,145.28668763762224,142.40894467775726,143.25650024414062,10479300,0.0,0.0
2025-12-05 00:00:00-05:00,143.05939143435612,143.52259126151858,141.17702745911959,141.37413024902344,12791700,0.0,0.0
2025-12-08 00:00:00-05:00,140.84194832936856,140.84194832936856,136.1409709445997,136.33807373046875,17507500,0.0,0.0
2025-12-09 00:00:00-05:00,137.1757703942462,138.84131664614492,136.98851749662762,137.60940551757812,10375700,0.0,0.0
2025-12-10 00:00:00-05:00,137.6291082264464,139.23552518477814,137.5206994432833,137.79666137695312,13650400,0.0,0.0
2025-12-11 00:00:00-05:00,138.95958534596835,139.78742607508474,138.32884740407317,138.72305297851562,11798000,0.0,0.0
2025-12-12 00:00:00-05:00,138.9595795906534,141.03904624136598,138.8018913522159,140.77294921875,10268800,0.0,0.0
2025-12-15 00:00:00-05:00,141.19673129774333,143.21706857300535,141.12773705574003,143.02981567382812,13877700,0.0,0.0
2025-12-16 00:00:00-05:00,143.98577795425717,144.41939803729915,142.55674902235805,143.10865783691406,10251700,0.0,0.0
2025-12-17 00:00:00-05:00,144.5672481238911,146.30177371071878,144.3307157556051,145.67103576660156,9833300,0.0,0.0
2025-12-18 00:00:00-05:00,144.49824207550833,145.3655123170783,143.2466312035797,143.41416931152344,12239900,0.0,0.0
2025-12-19 00:00:00-05:00,143.40430011657747,143.93649412637006,141.85702761413128,142.3695068359375,19345600,0.0,0.0
2025-12-22 00:00:00-05:00,141.6303657655459,142.31036807910905,140.35902505493178,140.6251220703125,11731400,0.0,0.0
2025-12-23 00:00:00-05:00,140.42801467658208,141.65006085609454,140.02394422910842,141.10801696777344,9541600,0.0,0.0
2025-12-24 00:00:00-05:00,140.8320910560058,142.64547588312772,140.76311184429966,142.3990936279297,3259200,0.0,0.0
2025-12-26 00:00:00-05:00,142.2216767785809,143.5324320535533,142.2216767785809,142.6454620361328,4711500,0.0,0.0
2025-12-29 00:00:00-05:00,142.70458796897623,142.97068498306004,141.86688238736824,142.47792053222656,7662100,0.0,0.0
2025-12-30 00:00:00-05:00,142.20195615078617,142.36950929459834,141.49238918877063,141.96543884277344,6006400,0.0,0.0
2025-12-31 00:00:00-05:00,141.91617770255507,142.05415116269117,141.15731615281692,141.2361602783203,5293200,0.0,0.0
2026-01-02 00:00:00-05:00,141.03904935980404,141.2657168088333,139.19611502599955,139.73814392089844,8946100,0.0,0.0
2026-01-05 00:00:00-05:00,139.05814632996376,139.30452857715505,137.57985284681592,138.3386993408203,12297300,0.0,0.0
2026-01-06 00:00:00-05:00,138.35841040902034,139.3735040371015,137.49114011008558,137.88536071777344,10421800,0.0,0.0
2026-01-07 00:00:00-05:00,137.77694468141317,137.77694468141317,135.62848383699432,136.0424041748047,14369100,0.0,0.0
2026-01-08 00:00:00-05:00,135.89457850580993,139.72828529951533,135.82559930302205,139.48190307617188,9297100,0.0,0.0
2026-01-09 00:00:00-05:00,139.64944796852805,140.27033601367305,138.79204260178747,139.81698608398438,9528500,0.0,0.0
2026-01-12 00:00:00-05:00,140.2210554653958,141.7979077743001,139.65931179300915,141.3839874267578,12812000,0.0,0.0
2026-01-13 00:00:00-05:00,141.91616235122444,142.25123856988353,140.9010687818893,142.15269470214844,15549200,0.0,0.0
2026-01-14 00:00:00-05:00,142.58633104163619,144.77420666364677,142.2808194522708,144.232177734375,13475000,0.0,0.0
2026-01-15 00:00:00-05:00,143.57184164517412,144.23215923566787,142.26110145335866,142.53704833984375,10102800,0.0,0.0
2026-01-16 00:00:00-05:00,141.6796303517559,142.63559459522585,141.58108648377637,142.43849182128906,11729300,0.0,0.0
2026-01-20 00:00:00-05:00,142.3695200191174,144.8727569580078,142.03442874422842,144.8727569580078,12901400,0.0,0.0
2026-01-21 00:00:00-05:00,144.93189437029253,145.23740595850845,142.8721423404669,143.9463653564453,14126800,0.0,0.0
2026-01-22 00:00:00-05:00,145.93712595877486,148.72617463905098,145.36551737403482,147.76034545898438,18501900,0.0,0.0
2026-01-23 00:00:00-05:00,149.712647008589,150.51659080010117,148.68042643368705,149.02780151367188,14562600,1.057,0.0
2026-01-26 00:00:00-05:00,148.9980382071651,149.75236786197235,147.41000526839778,148.3727569580078,12655700,0.0,0.0
2026-01-27 00:00:00-05:00,146.96336732095224,148.5216256392456,146.82439910868234,147.23133850097656,9546000,0.0,0.0
2026-01-28 00:00:00-05:00,146.89388627303396,147.59858658033056,145.69292283643657,146.2388153076172,7465800,0.0,0.0
2026-01-29 00:00:00-05:00,146.1891842346614,149.0079702857208,146.01053677970796,148.77967834472656,11035600,0.0,0.0
2026-01-30 00:00:00-05:00,149.30571499844902,150.83421388895187,148.03528262295887,150.63571166992188,12651400,0.0,0.0
2026-02-02 00:00:00-05:00,151.28084031358154,152.58104720148043,150.1195864867234,152.0450897216797,10554900,0.0,0.0
2026-02-03 00:00:00-05:00,151.44957220395347,155.36012793207712,151.0624875841251,154.1591796875,12424700,0.0,0.0
2026-02-04 00:00:00-05:00,154.9631263363213,157.18637541610013,154.5958813299483,155.6975860595703,12178500,0.0,0.0
2026-02-05 00:00:00-05:00,157.65286786424556,158.45681171352453,154.95319521929093,157.42459106445312,13077700,0.0,0.0
2026-02-06 00:00:00-05:00,157.05735036526295,158.794271204482,156.82905843646145,157.9803924560547,10441700,0.0,0.0
2026-02-09 00:00:00-05:00,157.57346483951432,158.08958273935144,154.85395255811076,156.15415954589844,11439900,0.0,0.0
2026-02-10 00:00:00-05:00,156.35264888745172,158.95306264875933,155.54870509985648,157.8910675048828,9910100,0.0,0.0
2026-02-11 00:00:00-05:00,157.45436291960067,159.93567853239364,157.00772913824767,158.80419921875,10217300,0.0,0.0
2026-02-12 00:00:00-05:00,158.8240488540049,161.92072579242517,158.45680385674487,160.00515747070312,13512900,0.0,0.0
2026-02-13 00:00:00-05:00,160.531204802217,161.35500342594642,158.51637768017062,158.87368774414062,13998900,0.0,0.0
2026-02-17 00:00:00-05:00,158.75456362862204,160.95797301763113,157.69256846341835,158.35755920410156,13319100,0.0,0.0
2026-02-18 00:00:00-05:00,157.79181864584456,157.79181864584456,154.60581787124107,155.6876678466797,14434300,0.0,0.0
2026-02-19 00:00:00-05:00,155.65788811225167,158.76450001144985,155.65788811225167,157.3749542236328,10724600,0.0,0.0
2026-02-20 00:00:00-05:00,157.94070688728465,159.85627527883125,156.9779552139456,159.578369140625,11508100,0.0,0.0
2026-02-23 00:00:00-05:00,159.12181881303948,164.12414454817443,159.1019640471176,163.93556213378906,14772400,0.0,0.0
2026-02-24 00:00:00-05:00,163.66757394503628,165.6228518855779,162.7147572180737,164.04473876953125,9709500,0.0,0.0
2026-02-25 00:00:00-05:00,163.31025282164364,163.76682153324356,160.88850163692203,162.16885375976562,7878500,0.0,0.0
2026-02-26 00:00:00-05:00,162.99265735907807,163.27056348960818,161.64282109161113,162.5261688232422,7028600,0.0,0.0
2026-02-27 00:00:00-05:00,162.81399197597887,166.00000775715966,162.46661689113853,165.95037841796875,14878500,0.0,0.0
